speech_id,date,claim_id,claim,canonical_claim,land_relevance,delegitimization,environmental_repertoire,macro,meso,micro,considered
6458D38812,2006-04-05,6458D38812_42,O Brasil investiu na prospecção de petróleo.,O Estado Brasileiro investe em prospecção de petróleo.,,,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,"4.2. O Estado é incapaz de coordenar uma política ambiental estável, coerente e justa com o produtor",4.2.2. O Estado se contradiz com suas próprias regras ambientais,Sim
6261D38755,2006-02-07,6261D38755_17,A proposta do Ministério do Meio Ambiente é inconstitucional.,O Estado Brasileiro desrespeita a constituição.,,,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,"4.2. O Estado é incapaz de coordenar uma política ambiental estável, coerente e justa com o produtor",4.2.2. O Estado se contradiz com suas próprias regras ambientais,Sim
16214D41697,2014-02-27,16214D41697_20,Nós estamos reféns de termoelétricas.,O Estado Brasileiro é refém de termoelétricas.,,,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,"4.2. O Estado é incapaz de coordenar uma política ambiental estável, coerente e justa com o produtor",4.2.2. O Estado se contradiz com suas próprias regras ambientais,Sim
10508D39997,2009-07-03,10508D39997_3,Os desmatamentos na Fazenda Santa Fé foram autorizados pelo antigo IBDF.,O Estado Brasileiro autorizou desmatamentos.,Sim,,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,"4.2. O Estado é incapaz de coordenar uma política ambiental estável, coerente e justa com o produtor",4.2.2. O Estado se contradiz com suas próprias regras ambientais,Sim
11217D40218,2010-02-09,11217D40218_49,"O Estado de Roraima, do ponto de vista econômico e ambiental, tem avançado nos últimos anos.",O Estado Brasileiro avança economicamente e ambientalmente.,,,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,"4.2. O Estado é incapaz de coordenar uma política ambiental estável, coerente e justa com o produtor",4.2.2. O Estado se contradiz com suas próprias regras ambientais,Sim
10352D39965,2009-06-01,10352D39965_55,O Código Florestal vigente é impossível de ser cumprido.,O Estado Brasileiro estabelece normas ambientais impossíveis de serem cumpridas.,Sim,,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,"4.2. O Estado é incapaz de coordenar uma política ambiental estável, coerente e justa com o produtor",4.2.1. A política ambiental do Estado é impraticável,Sim
23075D44482,2021-10-13,23075D44482_13,Repetem que as queimadas foi o Bolsonaro que mandou fazer.,O Estado Brasileiro ordenou a realização de queimadas.,Sim,,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,"4.2. O Estado é incapaz de coordenar uma política ambiental estável, coerente e justa com o produtor",4.2.2. O Estado se contradiz com suas próprias regras ambientais,Sim
21668D43950,2020-04-29,21668D43950_19,"O exemplo da pandemia deve nos ensinar também a preservar, e não a querer, em nome da legalidade, regularizar outra vez até áreas griladas.",O Estado Brasileiro deve evitar a regularização de áreas ocupadas ilegalmente.,Sim,Sim,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,4.3. A existência de territórios protegidos é inconciliável com a manutenção e estabilidade da ordem pública,,Sim
11882D40581,2011-02-07,11882D40581_71,A Zona Franca de Manaus ainda funciona bem e espero que continue a ter reflexos positivos na Amazônia Ocidental.,A Zona Franca de Manaus tem um funcionamento positivo e continuará a gerar reflexos positivos na Amazônia Ocidental.,,,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,4.3. A existência de territórios protegidos é inconciliável com a manutenção e estabilidade da ordem pública,,Sim
15325D41451,2013-06-26,15325D41451_17,"Assim como resolvemos o problema do Código Florestal brasileiro, vamos resolver esse grave problema que estamos enfrentando ao momento, que é o conflito entre os índios e os nossos agricultores.",O Estado Brasileiro resolve conflitos entre povos indígenas e agricultores.,Sim,,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,4.3. A existência de territórios protegidos é inconciliável com a manutenção e estabilidade da ordem pública,,Sim
20616D43440,2018-12-06,20616D43440_116,É necessária a defesa dos territórios dos povos indígenas brasileiros.,O Estado Brasileiro deve defender os territórios dos povos indígenas.,Sim,,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,4.3. A existência de territórios protegidos é inconciliável com a manutenção e estabilidade da ordem pública,,Sim
3496D37924,2003-10-30,3496D37924_28,Queremos que os conhecimentos tradicionais dos povos indígenas sejam valorizados e potencializados.,O Estado Brasileiro deve valorizar e potencializar os conhecimentos tradicionais dos povos indígenas.,Sim,,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,4.3. A existência de territórios protegidos é inconciliável com a manutenção e estabilidade da ordem pública,,Sim
13885D41071,2012-06-11,13885D41071_89,É preciso continuar acompanhando a punição aos assassinos de Zé Cláudio e Maria do Espírito Santo.,O Estado Brasileiro deve punir assassinos de defensores ambientais.,Sim,,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,4.3. A existência de territórios protegidos é inconciliável com a manutenção e estabilidade da ordem pública,,Sim
3229D37868,2003-09-04,3229D37868_17,O Programa Florestal Trabalho e Renda é um programa de alcance social.,O Estado Brasileiro implementa programas de alcance social.,Sim,,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,4.4. A questão climática é um instrumento de ingerência internacional sobre a soberania do Brasil,,Sim
6007D38636,2005-10-11,6007D38636_6,"O Governo Federal não pode repetir os erros de Governos passados, a exemplo do que ocorreu com o ex-Presidente Fernando Henrique, que tratou a Amazônia sem o devido carinho.",O Estado Brasileiro deve tratar a Amazônia com carinho.,Sim,,Sim,4. A política ambiental deve obedecer aos interesses do desenvolvimento nacional,4.4. A questão climática é um instrumento de ingerência internacional sobre a soberania do Brasil,,Sim
18760D42584,2016-08-02,18760D42584_8,"Em uma das propriedades invadidas, os índios colocaram fogo em pastagens.",Movimentos da luta pela terra causam danos ambientais.,Sim,Sim,Sim,"5. A luta pela terra é uma ameaça ambiental, econômica e institucional para o desenvolvimento do país","5.1. A luta pela terra promove violência, vandalismo e ilegalidade",5.1.1. Os atores que reivindicam terra e clima são violentos e perigosos,Sim
24372D45029,2023-04-13,24372D45029_15,"Esses invasores de terra entram nas nossas terras, matam gente, queimam casas, matam animais, derrubam toda a plantação.","Movimentos da luta pela terra praticam violência contra pessoas, propriedades e plantações.",Sim,Sim,Sim,"5. A luta pela terra é uma ameaça ambiental, econômica e institucional para o desenvolvimento do país","5.1. A luta pela terra promove violência, vandalismo e ilegalidade",5.1.1. Os atores que reivindicam terra e clima são violentos e perigosos,Sim
6449D38811,2006-04-04,6449D38811_3,O MST derrubou pinheiros na Fazenda Coqueiros.,Movimentos da luta pela terra desmatam áreas.,Sim,,Sim,"5. A luta pela terra é uma ameaça ambiental, econômica e institucional para o desenvolvimento do país","5.1. A luta pela terra promove violência, vandalismo e ilegalidade",5.1.1. Os atores que reivindicam terra e clima são violentos e perigosos,Sim
21382D43774,2019-11-05,21382D43774_13,Houve o aumento das invasões dos territórios indígenas.,Ações de ocupação de territórios por parte de movimentos da luta pela terra aumentaram.,Sim,,Sim,"5. A luta pela terra é uma ameaça ambiental, econômica e institucional para o desenvolvimento do país","5.1. A luta pela terra promove violência, vandalismo e ilegalidade",5.1.1. Os atores que reivindicam terra e clima são violentos e perigosos,Sim
7307D39155,2007-03-14,7307D39155_18,"Militantes do MST, assentados, estão destruindo a reserva legal, em benefício próprio.",Movimentos da luta pela terra destroem reserva legal em benefício próprio.,Sim,Sim,Sim,"5. A luta pela terra é uma ameaça ambiental, econômica e institucional para o desenvolvimento do país","5.1. A luta pela terra promove violência, vandalismo e ilegalidade",5.1.1. Os atores que reivindicam terra e clima são violentos e perigosos,Sim
8356D39520,2008-03-13,8356D39520_19,Houve tentativa de paralisação da hidrelétrica de Tucuruí no Pará.,Movimentos da luta pela terra tentam paralisar infraestrutura energética.,,,Sim,"5. A luta pela terra é uma ameaça ambiental, econômica e institucional para o desenvolvimento do país","5.1. A luta pela terra promove violência, vandalismo e ilegalidade",5.1.1. Os atores que reivindicam terra e clima são violentos e perigosos,Sim
826D37109,2001-08-06,826D37109_16,"Quando o caboclo toca fogo para plantar sua roça, ele é agredido por fiscais do IBAMA.",O Estado Brasileiro agride movimentos da luta pela terra quando estes utilizam práticas tradicionais de manejo territorial.,Sim,,Sim,"5. A luta pela terra é uma ameaça ambiental, econômica e institucional para o desenvolvimento do país","5.1. A luta pela terra promove violência, vandalismo e ilegalidade",5.1.1. Os atores que reivindicam terra e clima são violentos e perigosos,Sim
16132D41682,2014-02-12,16132D41682_21,"Os invasores da Via Campesina depredaram grandes estufas experimentais, sistemas de irrigação, viveiros de mudas, incendiaram instalações e destroçaram modernos equipamentos de laboratório.",Movimentos da luta pela terra depredam infraestrutura e equipamentos.,Sim,Sim,Sim,"5. A luta pela terra é uma ameaça ambiental, econômica e institucional para o desenvolvimento do país","5.1. A luta pela terra promove violência, vandalismo e ilegalidade",5.1.1. Os atores que reivindicam terra e clima são violentos e perigosos,Sim
20683D43510,2019-02-14,20683D43510_6,Esses movimentos sociais queimam tudo.,Movimentos da luta pela terra causam destruição.,Sim,Sim,Sim,"5. A luta pela terra é uma ameaça ambiental, econômica e institucional para o desenvolvimento do país","5.1. A luta pela terra promove violência, vandalismo e ilegalidade",5.1.1. Os atores que reivindicam terra e clima são violentos e perigosos,Sim
18350D42464,2016-04-04,18350D42464_2,As invasões do Movimento dos Trabalhadores Rurais Sem Terra comprometem de modo especial o corredor de biodiversidade que margeia todo o Lago de Itaipu.,Movimentos da luta pela terra causam danos ambientais específicos.,Sim,Sim,Sim,"5. A luta pela terra é uma ameaça ambiental, econômica e institucional para o desenvolvimento do país","5.1. A luta pela terra promove violência, vandalismo e ilegalidade",5.1.1. Os atores que reivindicam terra e clima são violentos e perigosos,Sim
6449D38811,2006-04-04,6449D38811_2,O fogo na Fazenda Coqueiros foi provocado por integrantes do MST.,Integrantes de movimentos da luta pela terra são responsáveis por causar fogo em propriedades rurais.,Sim,Sim,Sim,"5. A luta pela terra é uma ameaça ambiental, econômica e institucional para o desenvolvimento do país","5.1. A luta pela terra promove violência, vandalismo e ilegalidade",5.1.1. Os atores que reivindicam terra e clima são violentos e perigosos,Sim
17145D42079,2015-03-16,17145D42079_1,O MST destruiu uma pesquisa realizada há mais de 15 anos numa empresa que trabalha com novas possibilidades genéticas na produção de eucalipto.,Movimentos da luta pela terra desautorizam práticas de desenvolvimento territorial.,Sim,Sim,Sim,"5. A luta pela terra é uma ameaça ambiental, econômica e institucional para o desenvolvimento do país","5.1. A luta pela terra promove violência, vandalismo e ilegalidade",5.1.1. Os atores que reivindicam terra e clima são violentos e perigosos,Sim
